Chrom,Midpoint,Exp
chrI,4707530,18.139720977136456
chrI,4707328,96.45997844717961
chrI,4707090,33.319580104858645
chrI,4706946,33.256870463922134
chrV,4706881,53.34766946652123
chrIII,4706807,47.52948813869363
chrI,4706787,7.339882095352365
chrX,4706748,37.28492101488197
chrX,4706619,66.13948295125597
chrX,4706434,39.4634245974896
chrIII,4706290,80.47920032880403
chrI,4706212,27.32100621230076
chrI,4706098,90.98395662006561
chrV,4705820,85.52841508007643
chrV,4705704,74.50076168275464
chrIV,4705437,49.77921414021099
chrV,4704812,16.24646584272913
chrV,4704590,24.05566562166755
chrIV,4704526,37.40983713253283
chrIV,4704201,14.542520330184635
chrI,4704143,68.7131078286405
chrI,4703960,37.38651240685662
chrI,4703758,62.31452447817441
chrIV,4703670,64.79845363958515
chrI,4703081,12.058266880774232
chrI,4703030,30.061734876024026
chrI,4702947,57.51615541395674
chrX,4702939,23.256877118357078
chrIV,4702885,8.142411783069221
chrV,4702557,86.46113378448725
chrIV,4702477,99.6588520779455
chrIII,4702475,97.7433739057814
chrI,4702393,96.88638878553186
chrV,4702340,64.1665601080471
chrIII,4702219,33.49404774451997
chrIII,4702070,84.0541717362095
chrII,4702048,82.2174728755453
chrIII,4701903,43.1959128445576
chrI,4701900,6.72440267271279
chrX,4701805,91.97566147173879
chrII,4701646,46.10329538203419
chrI,4701584,54.533561667241095
chrII,4701448,12.795671153786804
chrI,4701368,80.58896143957975
chrX,4701174,21.03400944664937
chrV,4701052,81.72058842597849
chrIII,4700920,93.66126514002178
chrX,4700904,72.75585478914954
chrI,4700847,99.08734473670705
chrIV,4700452,94.11038906946024
chrX,4700133,17.147235553059108
chrIV,4700079,59.18909565384863
chrV,4700003,42.306528072183035
chrIV,4699995,29.167773083431978
chrV,4699415,95.39612791453322
chrIII,4699330,52.82142648846145
chrIV,4699155,47.74234028682981
chrIV,4699063,99.27076896879235
chrI,4698851,56.330397215712274
chrI,4698592,92.04112492991464
chrI,4698501,13.275827822653579
chrIII,4698470,81.88626969481327
chrV,4698429,78.18249245760354
chrI,4698209,77.57586114100188
chrIV,4698177,20.185622467554552
chrI,4698046,7.293031972944806
chrIV,4698020,2.340888068515806
chrII,4697930,36.98469160781171
chrV,4697867,57.030903640097094
chrIV,4697761,37.655223608320576
chrI,4697577,41.121631793995576
chrI,4697390,56.102926068260544
chrI,4697352,89.39755976809766
chrI,4697243,78.50505230268747
chrX,4697020,84.5337099242006
chrII,4696925,50.48328410109687
chrIV,4696461,95.36457628805078
chrIV,4696321,94.29200725946438
chrI,4696254,19.067362805563867
chrIV,4696150,84.55920262549829
chrII,4695895,25.415124846376724
chrV,4695869,66.90677637766255
chrI,4695849,43.40239101118019
chrV,4695806,73.4953039342421
chrIV,4695722,54.03342589365062
chrV,4695650,81.81748050352014
chrIV,4695498,70.48803504302839
chrI,4695425,8.54159908709779
chrII,4695404,85.05661845398332
chrV,4695400,18.537970731097243
chrIV,4695350,14.67910574104707
chrII,4695315,70.32077949177089
chrV,4694347,44.40727077359994
chrV,4694171,30.33490170625735
chrII,4693985,47.95050402462669
chrIV,4693806,77.97713950138674
chrV,4693797,73.73258434548052
chrX,4693699,91.27003838440525
chrIV,4693673,27.874886074155032
chrIV,4693579,24.043830465041964
chrI,4693199,36.32012213534887
chrI,4693117,9.971675306445114
chrV,4693110,51.00480711319629
chrI,4692927,80.17893195131866
chrX,4692789,4.0124250308003155
chrI,4692720,68.61780693531804
chrIV,4692050,76.02457540901501
chrX,4691916,57.48796428861545
chrX,4691714,30.417782550210173
chrI,4691257,80.37547414152712
chrIV,4691230,41.48711300042693
chrII,4691102,47.902255220133306
chrV,4691075,8.797329459928285
chrII,4691063,22.483047543318566
chrII,4691004,34.79172165176166
chrX,4690954,16.729022405345003
chrIV,4690941,1.4331916134320541
chrV,4690818,56.56755387286172
chrV,4690395,37.24314595236351
chrII,4689738,45.55943159049507
chrV,4688913,4.626293014008743
chrIII,4688683,20.84255821298469
chrI,4688673,31.65638748136817
chrV,4688410,43.100632941682
chrIII,4687897,56.814645305902076
chrIV,4687880,96.86909913515295
chrIV,4687817,88.28449564534708
chrIII,4687483,96.75064902543332
chrIV,4687194,31.33378109554805
chrX,4687165,38.98505276220404
chrIV,4686782,51.20889850165628
chrV,4686729,27.25616376333131
chrV,4686345,90.85316560812822
chrIV,4686299,25.262510287811494
chrV,4685986,50.02128892268685
chrII,4685967,39.57627358654117
chrV,4685950,24.865359045412973
chrV,4685865,62.26755978136206
chrV,4685683,44.74484525636306
chrIV,4685541,46.60335163125122
chrI,4685385,48.47995349570243
chrV,4685219,58.28105049827509
chrII,4685179,76.38087284104326
chrI,4685140,89.81198531452671
chrII,4685076,49.44048036763613
chrIII,4685006,15.573043648692993
chrII,4684574,65.04700545898321
chrV,4684314,38.782338896095645
chrI,4684174,86.1130072530827
chrII,4684126,81.9458365697357
chrI,4684102,17.155855479276592
chrV,4684076,21.810829001733033
chrI,4683874,57.10251041968442
chrIV,4683779,42.05321583649648
chrX,4683691,80.46296817106976
chrI,4683623,18.792518779302718
chrI,4683417,82.80037632042009
chrV,4683130,36.04894240493052
chrV,4682909,85.66043412436022
chrI,4682866,69.70438274292476
chrIV,4682795,47.81281565576633
chrV,4682773,49.64025705561632
chrIV,4682627,68.45736949070121
chrV,4682214,52.637732303063174
chrIV,4681663,9.11058562891142
chrI,4681585,23.044000110292487
chrIV,4681566,14.001809195757575
chrIV,4681413,42.74399615533723
chrI,4681267,77.03105636392216
chrV,4681164,87.88223112000325
chrIV,4681024,9.587674943446817
chrIII,4680938,73.10434020188411
chrIV,4680929,37.71537039853476
chrIV,4680814,33.1454421106595
chrV,4680533,49.47837458674589
chrII,4680489,38.91373409536702
chrV,4680283,58.121188533134635
chrI,4679958,37.48888186031579
chrV,4679877,40.74632027828692
chrI,4679776,49.7587340847622
chrII,4679702,16.210934693845562
chrIII,4679288,44.98014815942988
chrIV,4679164,66.80481153692146
chrIV,4679114,28.790052828189715
chrX,4678979,60.42041146419087
chrV,4678916,99.85113615544276
chrII,4678853,23.673565295264343
chrX,4678661,36.98937841406814
chrIII,4678231,22.524266591270415
chrIV,4678011,62.777784094393496
chrV,4677929,4.0471359873806225
chrI,4677556,55.83818382485047
chrV,4677451,39.4539608278171
chrX,4677219,53.73918805704661
chrIV,4677067,52.63389078789599
chrIV,4676973,28.77415530548418
chrII,4676936,41.703300832199886
chrI,4676915,22.992347863813997
chrIV,4676619,21.295945888996506
chrIV,4676491,97.40840505583265
chrV,4676411,65.60924122152815
chrX,4676314,27.091596470181003
chrI,4675608,79.14377439648253
chrIII,4675174,30.002337806679535
chrIV,4675162,83.77927821374868
chrV,4675112,70.6253239955818
chrIV,4674983,39.13344272530817
chrI,4674866,66.86101087809189
chrIV,4674859,90.07108695473966
chrIII,4674062,90.81377520252423
chrII,4673731,58.12299264126426
chrV,4673500,33.272584379967206
chrI,4673380,59.49500202513661
chrIII,4673374,98.13626791268797
chrI,4673269,41.46641094540711
chrV,4673227,10.921946782196438
chrX,4673055,27.09532890646169
chrII,4673041,64.05331708844108
chrV,4673023,89.14174623985426
chrIV,4672694,33.13707724782077
chrIV,4672583,25.518231201881004
chrIII,4672515,58.45063056992938
chrII,4672209,55.74234402240959
chrV,4671877,22.5367792884058
chrII,4671345,94.15118567989713
chrI,4671233,29.950871055371792
chrV,4670800,10.60656512584416
chrIII,4670707,96.1364472370418
chrV,4670696,12.295582360119408
chrIII,4670492,11.769094293028761
chrX,4670310,3.11474631126458
chrIII,4670289,11.08814462988905
chrIV,4669858,5.543492919629874
chrV,4669315,78.9528399929064
chrV,4669193,94.8309639640074
chrV,4669017,45.98770733666988
chrIII,4668957,82.46187087269985
chrIV,4668877,28.282663951618098
chrI,4668825,71.815175323597
chrIII,4668719,79.89033926571742
chrIV,4668650,88.1370458834349
chrIV,4668245,24.18175536057947
chrX,4667699,13.584777934931145
chrI,4667553,38.98892252559265
chrV,4667260,96.07310600035306
chrV,4667016,8.439053007218142
chrIII,4666905,87.61833003083768
chrII,4666821,70.11405618962465
chrIII,4666657,16.17752614059821
chrIV,4666249,79.397748714519
chrIV,4666193,97.95740563875209
chrIV,4666010,11.037999924093517
chrI,4665884,40.3083693823569
chrI,4665722,8.679629033729249
chrI,4665683,96.17208840643411
chrV,4665224,97.52153304347249
chrV,4664316,82.02306843764546
chrIII,4664303,52.11682599897192
chrX,4664036,32.662208393283805
chrIV,4663570,16.105141992636057
chrIV,4663441,98.2227915000845
chrII,4663185,82.12728879530417
chrX,4662850,44.55083834035382
chrX,4662579,71.52016449869942
chrII,4662498,70.17382425465892
chrIV,4662240,39.04639428633504
chrIII,4661904,69.40099843398114
chrV,4661839,56.748979216468896
chrIII,4661826,59.44292270654636
chrX,4661798,34.86135014717531
chrIV,4661693,23.559626492224375
chrII,4661689,22.4846244372733
chrV,4661604,94.00483372501392
chrX,4661436,38.630785733438934
chrI,4661303,88.69270038291621
chrI,4661122,34.5039776291039
chrII,4660848,40.59315544337741
chrIII,4660703,42.869536729260034
chrI,4660509,22.422313657562963
chrV,4660218,36.32337128319686
chrX,4659974,98.58260735464462
chrV,4659388,50.16876898976939
chrII,4659194,13.943458604144233
chrII,4659112,6.612788068091803
chrV,4659098,34.43328138953305
chrI,4658994,26.232314269455728
chrII,4658965,86.57850518972897
chrI,4658905,34.01767262514254
chrX,4658819,81.06937306782974
chrI,4658814,43.03932129152816
chrV,4658802,51.13929699907765
chrII,4658611,71.31925167507296
chrIV,4658590,51.013931646524156
chrV,4658590,92.71301772266912
chrI,4658444,95.37133494535854
chrV,4658438,27.02581945503069
chrV,4658215,38.05823089667253
chrX,4658214,6.301796267919164
chrIV,4658070,22.603506317760306
chrII,4658032,41.53399262627462
chrII,4657945,24.84837427176133
chrIV,4657918,64.87183686609848
chrI,4657912,66.16898737194488
chrII,4657791,16.929432447204775
chrV,4657726,21.933445001150755
chrI,4657398,74.75401520905841
chrV,4657244,60.25206027099076
chrIV,4657037,24.888862583241433
chrII,4656978,7.629459293700972
chrV,4656977,71.38845864218415
chrI,4656952,26.12669552588632
chrIV,4656847,21.033992471857147
chrV,4656699,57.08226822485516
chrIII,4656105,19.304030363261777
chrV,4655956,5.639214822141164
chrII,4655696,95.1584341295347
chrIII,4655602,89.5867592560326
chrI,4655551,99.84271486234233
chrII,4655299,78.45160631608682
chrI,4655127,7.2754368944494585
chrIV,4654555,96.59015149064034
chrV,4654450,85.62210815280062
chrIII,4654010,54.75742116858462
chrIV,4653957,59.308568041390494
chrII,4653359,45.82846229073827
chrIV,4653121,6.850913630019753
chrI,4652926,98.24431709933634
chrX,4652768,71.99996781376852
chrII,4652745,1.78809622859355
chrI,4652734,5.014016420406994
chrIII,4652636,9.189240503699178
chrV,4652557,71.36389100409087
chrII,4652417,68.53332808573539
chrI,4652411,9.495830596372908
chrX,4652321,58.169816913828114
chrV,4652274,30.472019312092673
chrV,4652189,45.41261907135511
chrII,4652102,89.26694419976728
chrIII,4651974,17.59690255594633
chrI,4651824,61.203804265303816
chrV,4651766,71.949579395236
chrI,4651548,90.43963458127044
chrV,4651339,83.21110884463772
chrII,4651332,44.016113563968176
chrX,4651240,30.001922890569933
chrV,4651233,33.006786625433726
chrV,4650812,31.2194654126384
chrV,4650648,52.38804681366862
chrV,4650479,33.65057059422608
chrX,4650476,13.340028142775582
chrV,4649999,86.49497818599896
chrIV,4649817,4.83491238017759
chrIII,4649791,2.5327634546140185
chrX,4649732,84.32154147266472
chrIV,4649721,44.98856607334391
chrV,4649374,2.871172005810328
chrII,4649327,81.8625435878604
chrI,4648760,50.93269555266529
chrII,4648705,2.0313024772104815
chrII,4648119,48.84148697880509
chrII,4647882,57.19436230199467
chrII,4647759,58.28165941417569
chrIII,4647660,40.25372024675122
chrX,4647503,29.142600606460665
chrII,4647267,29.59810321349948
chrV,4647136,82.8222712488271
chrIV,4647030,81.4868256221489
chrIII,4646501,32.57397622877926
chrV,4646208,5.308032287700309
chrIII,4646170,15.1981838139802
chrV,4645807,40.726867259256665
chrII,4645635,65.6539551421327
chrI,4645107,43.45510452245337
chrI,4644921,66.0473831331974
chrIII,4644904,16.636395380134637
chrX,4644765,81.98049233664332
chrX,4644606,22.21651795402133
chrIV,4644595,60.58380951197028
chrIV,4644389,82.95732098840537
chrIII,4644284,55.44885317072934
chrV,4644170,60.34656375989251
chrI,4643725,18.147416675725808
chrV,4643389,3.5579893471301283
chrV,4643201,45.88534739633241
chrIII,4643055,3.915917183660027
chrI,4642720,77.61118005581547
chrIV,4642697,21.84351825197071
chrV,4642411,84.53465875987534
chrI,4641896,34.64930775493366
chrI,4641766,43.93197872639813
chrV,4641743,26.986798931977383
chrI,4641224,61.29332877796848
chrII,4640692,10.262327321704388
chrI,4640596,13.034634900482597
chrI,4640521,66.75404962412807
chrIV,4640467,19.121031988766973
chrI,4640306,18.476368688509627
chrV,4640276,79.9830400035822
chrIV,4640150,72.97869689548605
chrX,4640119,28.14356652776003
chrI,4640091,95.62188579991229
chrV,4640029,28.86385773989417
chrV,4639817,53.9644203051258
chrV,4639538,67.45677722176815
chrI,4639522,66.7629684799236
chrV,4639292,9.391602362231787
chrV,4639181,11.529385630327155
chrV,4638922,51.71315227427336
chrI,4638890,15.436098805902583
chrI,4638663,63.47250188588249
chrIII,4637998,56.16544946747967
chrI,4637963,33.27515945352436
chrX,4637909,14.003012880454119
chrI,4637907,23.56316100543488
chrV,4637869,53.65210006742942
chrI,4637375,10.495028874131625
chrI,4637058,49.51332932671967
chrII,4636923,15.04184611901725
chrI,4636907,81.82035322739927
chrII,4635733,2.878638870632
chrI,4635236,87.36477185566797
chrV,4635029,42.156485089214684
chrIV,4634981,42.06390135029195
chrIV,4634904,56.869968059462515
chrII,4634817,4.398407840501625
chrV,4634455,4.795668381849261
chrV,4634442,49.88815977351137
chrIII,4634429,79.62915467909411
chrI,4633813,22.817601622257474
chrX,4633788,23.399969607505444
chrI,4633556,75.78107927074882
chrV,4633350,76.93235314915876
chrV,4633339,23.49444083133971
chrV,4632671,24.91040719811557
chrI,4632569,6.0996377212596
chrV,4632511,87.30120783685173
chrV,4632402,82.61436100013849
chrI,4632368,5.715588659156765
chrV,4632333,31.29715869206707
chrV,4632325,42.07561710246588
chrI,4631930,28.25789775560961
chrII,4631655,17.600367176461006
chrIV,4631651,35.72529626973613
chrIII,4631634,92.55380506168736
chrV,4631268,59.76186823039086
chrIII,4631196,86.58655047013399
chrV,4630960,21.943236684806596
chrI,4630822,39.589498929857626
chrI,4630726,4.960674543806495
chrV,4630696,32.37016843576217
chrI,4630652,5.603605328611312
chrV,4630083,83.65534390116
chrV,4629942,84.3292943369522
chrV,4629777,62.05857937811979
chrV,4629630,53.33124280452964
chrI,4629629,49.828320120987776
chrIV,4629455,14.44559584139329
chrV,4629451,8.080354842340356
chrII,4629330,11.015190581413274
chrV,4629229,63.64525068918775
chrIII,4629136,66.93809389571209
chrII,4629125,97.2500712024955
chrV,4628991,45.49473802589151
chrIV,4628751,44.49553882412667
chrIV,4628397,57.660132969906535
chrV,4628324,94.65832078376212
chrI,4627898,26.871223692594995
chrV,4627671,64.17219790458898
chrI,4627538,77.0979395452859
chrIII,4627416,78.84330955520082
chrIV,4627185,27.417125749323926
chrX,4627162,50.39460839267193
chrV,4627002,17.889405277349827
chrV,4626848,36.45092265165322
chrV,4626764,33.40373310908666
chrV,4626706,5.9766162662866975
chrV,4626390,1.0005481308980615
chrII,4626359,83.67361013305108
chrIII,4626311,53.98869435455861
chrI,4626059,3.9922266944816673
chrIV,4625731,30.7200708000013
chrV,4624648,77.32276671098316
chrIV,4624597,38.77015582551469
chrIV,4624454,33.21794192724773
chrX,4624314,82.66062266696017
chrX,4624164,94.49435237490597
chrX,4623567,33.154711475781404
chrV,4623563,92.47379045522811
chrX,4623419,53.55306563344925
chrIV,4623138,85.47900500095587
chrI,4623113,82.64316504083787
chrIII,4622813,7.494632343838873
chrV,4621938,51.92086395413873
chrV,4621728,13.018946484431888
chrV,4621612,12.691084061516202
chrIV,4621609,4.375539338214518
chrI,4621572,55.624467371006496
chrV,4621468,54.83030046129205
chrI,4621350,86.16597429535756
chrX,4621111,68.08672226967546
chrV,4621078,21.49153710534194
chrV,4620984,97.73089767982599
chrX,4620958,22.382831150139747
chrIII,4620937,45.07713572507246
chrV,4620875,43.57278935634231
chrV,4620385,56.28264863529543
chrIV,4620370,70.88233709837098
chrV,4620266,82.73633507963346
chrV,4620083,71.51991017849079
chrIII,4619996,99.61676914411127
chrIV,4619898,90.66916822019449
chrV,4619844,1.00165688953554
chrV,4619714,97.16806340508782
chrI,4619609,84.3755556198334
chrIV,4619125,31.549607122147012
chrIII,4618853,79.06013820178109
chrIII,4618786,3.0910293719654796
chrV,4618783,16.84517945297815
chrV,4618639,72.95437295076691
chrIV,4618561,56.48423472392662
chrI,4618414,25.20271257453442
chrV,4618295,68.2875646399855
chrV,4618193,9.763466378843741
chrV,4617896,15.03845751696538
chrIV,4617797,91.24751180675966
chrIV,4617618,77.2884241991827
chrIII,4617251,69.64484217525326
chrV,4617178,74.06232502223156
chrII,4617171,78.1374535550944
chrIV,4617154,5.093014999545857
chrI,4616536,97.43237471355344
chrI,4616428,62.03725916570594
chrI,4616233,80.42193472491178
chrV,4615932,55.31753758039394
chrX,4615871,38.61104493758791
chrV,4615837,28.907774516120885
chrI,4615758,55.754215049712116
chrIII,4615714,1.8809422615170583
chrI,4615312,68.03901123699019
chrI,4614786,42.5782781992892
chrV,4614560,72.53560125281193
chrV,4613845,76.37710364315465
chrI,4613701,59.0985268610033
chrIII,4613626,8.89046008658519
chrV,4613399,11.628925777989547
chrV,4612957,29.364617304070595
chrV,4612509,12.189697765814197
chrII,4612481,45.06138968747747
chrI,4611901,3.2786425440986724
chrIII,4611845,68.30644439832682
chrV,4611672,35.96151267342504
chrII,4611414,12.982010817032405
chrV,4611234,14.990901704382097
chrIV,4611133,86.17053721845546
chrI,4610997,85.34234316165988
chrII,4610488,72.2271777821396
chrI,4610165,72.67138626778298
chrII,4609389,23.191054551680185
chrX,4609362,50.741737464897454
chrI,4609095,85.76464374290053
chrIII,4608959,1.1686789760645615
chrX,4608510,66.2563989154133
chrI,4608501,4.0285216567909785
chrI,4608135,14.594961411367667
chrIV,4608099,57.67446606992969
chrX,4608041,27.880700328259504
chrV,4608021,84.75358970190447
chrIII,4607815,99.9118881496439
chrV,4607680,64.76979799976222
chrX,4607491,24.510377118473492
chrIII,4607202,67.80406422331917
chrI,4607148,75.70372863333719
chrI,4606948,12.10998608913372
chrI,4606739,23.795198557482824
chrV,4606675,85.61313349997418
chrI,4606620,64.35550424660207
chrX,4606557,62.26182442571194
chrIV,4606370,1.087290963903951
chrV,4606336,32.515394128656325
chrV,4606252,99.37331471095138
chrIV,4606191,7.595586649378683
chrV,4606189,66.39606238926915
chrI,4606101,44.11026751145956
chrII,4606065,25.79781172822658
chrII,4605819,54.80495842971843
chrV,4605729,32.24901466157867
chrIII,4605445,19.84435590005106
chrI,4605382,34.52877691563219
chrI,4605158,90.02450278356409
chrII,4604891,86.57589573224537
chrV,4603862,91.11536860664643
chrIII,4603804,37.356294181763076
chrI,4603374,28.874257942036383
chrI,4603173,94.03700639541437
chrV,4602962,68.94193513747658
chrV,4602858,94.1845759120372
chrV,4602784,21.22121771741511
chrV,4602745,42.881692741114655
chrII,4602644,9.553932686715736
chrV,4602578,85.62607770284592
chrI,4602437,41.25269317108466
chrII,4602248,57.17300015865329
chrV,4602076,14.660785450671078
chrII,4601777,97.06234059109298
chrX,4601776,83.88469515291116
chrII,4601241,6.96946253439742
chrV,4601053,63.75969295769098
chrV,4600964,57.77436547048374
chrII,4600818,47.05901372073763
chrII,4600668,35.217076666579736
chrII,4600458,45.36891385511053
chrI,4599837,43.24693478326483
chrII,4599829,44.544629723679755
chrIV,4599750,63.06350126705303
chrV,4599672,65.71851695890294
chrIII,4599643,25.02733166706087
chrII,4599277,50.337154137762525
chrIV,4599145,12.280615754370725
chrI,4598741,86.75146375252798
chrII,4598300,94.41660747551803
chrII,4598223,4.950331911765767
chrV,4597820,33.97911406008905
chrII,4597546,30.23988821431227
chrI,4597511,65.16193336580264
chrI,4597401,96.05841554661353
chrIII,4597328,32.910002837733074
chrV,4597045,56.59137823238982
chrII,4597043,37.15849686302479
chrX,4597038,87.62272880378765
chrII,4596906,91.56605726609493
chrV,4596823,18.867192913001407
chrX,4596507,52.730988322926706
chrIII,4596107,41.921078862332884
chrI,4596038,25.23049244876381
chrV,4595504,66.46155519258677
chrI,4595447,98.6466679539329
chrII,4594946,47.40356204518205
chrII,4594678,71.32296612361607
chrI,4594490,45.178550942103115
chrI,4594120,39.82496322649399
chrI,4594013,83.70812902935553
chrII,4594002,1.9259112011229487
chrIV,4593902,27.36718226461478
chrI,4593876,11.17428546468139
chrI,4593871,5.058437093612003
chrII,4593785,17.604344634158394
chrX,4593659,98.35809641137637
chrIV,4593381,90.8490299742986
chrIV,4593284,18.222759610092407
chrV,4593245,20.458080157589563
chrI,4593189,69.21026140392098
chrIV,4593137,19.346849344566664
chrIV,4593046,58.4191839464766
chrI,4593010,22.396933607630675
chrIV,4593007,10.389129542666048
chrI,4592861,94.31554595008919
chrII,4592465,5.841806296189827
chrII,4592213,61.94138863106272
chrIV,4592130,22.60297424091468
chrV,4592044,55.45594903265309
chrV,4592026,96.56642383033655
chrV,4591892,76.38443963125584
chrII,4591879,5.3301681585857885
chrV,4591807,51.21348647690124
chrV,4591757,37.89370414316041
chrIII,4591653,38.586341573437934
chrIV,4591199,12.589001750732823
chrIII,4591065,8.824400194716176
chrX,4590950,81.26841514412
chrI,4590881,31.300330936507148
chrIV,4590730,82.47631008901897
chrIV,4590664,46.546557656837145
chrIV,4590273,49.414193473992036
chrI,4590248,31.816854824783942
chrV,4589976,33.699266673844626
chrV,4589461,75.25371621652538
chrV,4589391,92.93560218875947
chrV,4589283,37.094864343232715
chrII,4588965,2.190038427547738
chrI,4588762,98.69534008294521
chrX,4588722,74.84584348532707
chrI,4588667,54.45598375592756
chrII,4588528,29.1827991457999
chrV,4588501,98.53377927806146
chrI,4588488,3.2444618563010614
chrII,4588466,96.05012818515183
chrI,4588279,19.064502888930623
chrV,4587916,41.39625688298912
chrI,4587682,29.804155761133565
chrII,4587401,60.640311803464606
chrII,4587327,27.05767614339596
chrI,4587165,22.939150153928466
chrV,4587159,99.9186958872086
chrIV,4587071,20.233937269519313
chrI,4586957,39.05862609891378
chrV,4586909,50.48645015390529
chrV,4586769,47.79798296499262
chrX,4586605,58.00875973245348
chrIV,4586604,29.912825834205755
chrX,4586393,89.61942794563221
chrX,4586333,47.08388831597724
chrIV,4586213,37.05527542789652
chrV,4586120,25.634324010922427
chrII,4586092,63.15343047793053
chrII,4585950,36.48990344268385
chrII,4585929,35.34441871671883
chrV,4585897,85.61652708057262
chrII,4585850,45.80291153290822
chrII,4585805,15.946592469874194
chrV,4585798,14.88494220961
chrIV,4585764,76.29789569264054
chrV,4585165,20.744816131651724
chrV,4584764,41.3532121185712
chrV,4584384,30.238878024621766
chrV,4584079,4.886818941323744
chrV,4583943,66.49272986573862
chrIV,4583875,26.116850199941336
chrV,4583741,68.81447754211104
chrIV,4583722,86.31608998069906
chrV,4583538,72.4017132613242
chrI,4582994,6.882833134083139
chrII,4582958,95.68367716390824
chrV,4582938,13.355001206629503
chrI,4582742,60.302493131155494
chrV,4582644,19.480724237378364
chrII,4582408,24.909116458750066
chrX,4582257,40.988455920751164
chrI,4581535,58.69115421006382
chrI,4581413,33.97278720964705
chrII,4580564,30.146292441523446
chrII,4580486,47.63977755337969
chrII,4580371,6.366063686934859
chrX,4580348,51.801009811479354
chrIII,4580107,34.236992746622526
chrI,4579993,76.3631025031513
chrII,4579925,68.50147017125302
chrI,4579405,4.627976158093768
chrX,4579295,50.62310323532819
chrV,4579275,32.92276325838536
chrV,4579166,14.124713859683514
chrI,4578788,53.637718232380955
chrII,4578762,77.83389303930826
chrI,4578703,46.63872167043768
chrIV,4578590,15.577180644839395
chrII,4578447,30.70911881018662
chrII,4578358,33.89257864412229
chrI,4578051,62.14098211302749
chrIII,4577789,89.74491044114964
chrV,4577766,5.060066571647067
chrV,4577613,63.78208594782041
chrV,4577403,22.00034823627106
chrV,4577373,12.730176721245838
chrV,4577268,11.522708142122685
chrV,4576978,63.46750165553907
chrII,4576940,81.87092060348449
chrIV,4576767,16.889809665309013
chrV,4576669,45.03019091733401
chrI,4576630,47.786388162141044
chrIV,4576592,91.99801816893391
chrIV,4576490,59.50354186583948
chrV,4576133,28.79903548926124
chrI,4576047,86.71249573944813
chrV,4576041,26.336102968612643
chrV,4575978,57.266807907576066
chrX,4575973,11.539916555179973
chrV,4575867,49.33573414106636
chrI,4575716,43.99157607813375
chrX,4575614,50.44542321323864
chrI,4575413,59.34767711726704
chrV,4575250,60.13989381495436
chrIV,4575008,57.900813374885026
chrX,4574910,7.641658259648269
chrI,4574800,15.612493576721581
chrIII,4574793,13.848742459109172
chrV,4574287,89.50386079642772
chrIII,4574049,32.737645405439295
chrI,4573794,26.84665627956739
chrX,4573387,78.8336591066678
chrIII,4573380,90.32437611692501
chrX,4573258,1.2371663884602118
chrV,4573164,7.329192887974509
chrV,4573011,64.57862336763961
chrIII,4572952,82.06887756253448
chrV,4572709,61.440422208561465
chrIII,4572195,76.9197205606603
chrII,4571754,6.3116775652429595
chrIV,4571730,78.11956469518248
chrII,4571643,7.892631284301443
chrX,4571585,51.89226140067814
chrII,4571567,15.59764577661271
chrV,4571418,31.47495113667406
chrIII,4570895,16.501061903049475
chrIV,4570825,46.33658814266113
chrIV,4570646,94.24024505907505
chrI,4570612,81.14432199590061
chrII,4570605,87.37022775605143
chrIII,4570562,56.10573312860335
chrV,4570429,14.94250933764822
chrV,4570298,73.46617931808711
chrIV,4570158,19.330017046989976
chrIV,4569962,41.34269614206873
chrV,4569915,1.7338005211370118
chrII,4569688,4.887240113217363
chrV,4569642,24.00946559009331
chrIII,4569403,56.174337169945844
chrV,4569355,1.5305711579340122
chrV,4569281,9.27103293440426
chrII,4569139,83.18983273499134
chrII,4568958,54.36181551846967
chrV,4568906,80.47305157763833
chrII,4568844,27.384473887155835
chrII,4568744,70.03890634578507
chrI,4568507,32.362721882738
chrIV,4568392,39.71090097645069
chrI,4568382,14.989760586837866
chrV,4568000,81.68307793574853
chrV,4567913,92.00312791872524
chrII,4567882,51.3587885769039
chrI,4567836,88.01050757650437
chrIV,4567775,35.430709604407724
chrV,4567723,31.20320235236521
chrI,4567704,3.1132638434079882
chrIII,4567616,43.10994886094843
chrV,4567524,5.439296124759751
chrV,4567389,4.855818231048326
chrIV,4567062,46.82186907049526
chrII,4566574,49.805416776183904
chrX,4566408,77.60627903059003
chrV,4566395,67.08864807683099
chrII,4566342,34.53885815594351
chrX,4566179,82.5943627933552
chrI,4565944,73.12708180717499
chrII,4565911,40.456192539049006
chrII,4565260,40.948479251580906
chrX,4565255,34.797530930734794
chrI,4565247,16.516578356396707
chrIII,4565232,27.442208198708265
chrIV,4565202,42.295839228115106
chrIII,4565162,26.206985666618486
chrIII,4565021,42.00960399536386
chrX,4564556,5.79225890961112
chrIII,4564448,1.8089381483636826
chrII,4564234,98.2902803809353
chrV,4564115,73.02593099255066
chrX,4564082,30.09323366384489
chrX,4563550,64.52280521203082
chrX,4563447,1.123044986219221
chrV,4563236,31.091214210129365
chrV,4563164,98.59820167373914
chrV,4563099,13.987566649883075
chrIV,4562542,13.406606532877264
chrI,4562200,25.17334440555602
chrIII,4561146,24.574359482145876
chrIII,4561112,97.96311418736195
chrIV,4561030,44.60743557055145
chrIII,4560987,29.182655858959453
chrX,4560800,40.82882079624204
chrII,4560659,54.7879611706546
chrX,4560618,33.6770092444663
